index,과정명,학원명,기간,훈련비,정원,취업률,연령대,NCS분야,과정
233,요양보호사 자격 취득과정,효사랑나눔요양보호사교육원,33,540000,35,56.8,56.0,06_보건 의료,요양보호사
234,요양보호사 자격 취득과정,민들레요양보호사교육원,33,500160,37,63.2,55.0,06_보건 의료,요양보호사
235,요양보호사 자격취득과정,새소망전국요양보호사교육원,35,450000,40,62.9,57.0,06_보건 의료,요양보호사
236,요양보호사 자격 취득과정,신포항요양보호사교육원,34,552000,40,62.9,56.0,06_보건 의료,요양보호사
237,요양보호사 자격 취득과정,경기제일요양보호사교육원,30,600000,40,58.9,58.0,06_보건 의료,요양보호사
238,요양보호사(표준)주간과정,익산평화요양보호사교육원,30,641280,25,47.5,59.0,06_보건 의료,요양보호사
239,요양보호사 자격 취득과정,일등요양보호사교육원,30,450000,30,50.7,58.0,06_보건 의료,요양보호사
240,NCS 요양보호사국가 자격증취득과정,경인요양보호사교육원,34,640080,40,56.2,56.0,06_보건 의료,요양보호사
241,요양보호사자격증취득,새희망요양보호사교육원,35,510000,33,55.2,57.0,06_보건 의료,요양보호사
242,요양보호사 자격 취득과정,달서구요양보호사교육원,30,550080,40,40.8,54.0,06_보건 의료,요양보호사
243,요양보호사자격취득과정,아름다운요양보호사교육원,30,499200,35,58.2,54.0,06_보건 의료,요양보호사
244,요양보호사 자격 취득과정,중앙간호학원 요양보호사교육원,30,641520,30,53.2,59.0,06_보건 의료,요양보호사
245,요양보호사 자격증 취득과정,군산성모간호전문학원부설 요양보호사교육원,30,641520,40,59.3,58.0,06_보건 의료,요양보호사
246,간호조무사 자격증 취득과정,이수메트로간호종합학원,191,2954880,30,73.8,40.0,06_보건 의료,간호조무사
247,요양보호사 자격 취득과정,삼성실버요양보호사교육원,44,640080,40,59.8,55.0,06_보건 의료,요양보호사
248,요양보호사 자격 취득과정,안양벧엘요양보호사교육원,30,550000,30,60.9,57.0,06_보건 의료,요양보호사
249,요양보호사 자격증 취득과정,가족요양보호사교육원,30,450000,35,64.7,57.0,06_보건 의료,요양보호사
250,요양보호사 자격 취득 과정,e-한나요양보호사교육원,35,540000,40,62.5,57.0,06_보건 의료,요양보호사
251,요양보호사국가자격증취득과정,참사랑요양보호사교육원,30,500160,40,63.0,54.0,06_보건 의료,요양보호사
252,요양보호사 자격증 취득 과정,나눔요양보호사교육원,30,624000,28,43.4,51.0,06_보건 의료,요양보호사
253,요양보호사자격취득,김해사랑요양보호사교육원,30,600000,40,49.2,52.0,06_보건 의료,요양보호사
254,요양보호사 자격증 취득과정,어르신사랑요양보호사교육원,30,540000,34,66.0,57.0,06_보건 의료,요양보호사
255,"요양보호사 자격증취득(주간,야간)",아름다운세상만들기요양보호사교육원,30,540000,40,55.8,56.0,06_보건 의료,요양보호사
256,요양보호사 자격증 취득과정(비NCS),마산요양보호사교육원,30,600000,25,53.2,57.0,06_보건 의료,요양보호사
257,요양보호사 자격 취득과정,영남요양보호사교육원,33,640800,40,64.5,55.0,06_보건 의료,요양보호사
258,간호조무사 자격 취득과정 B,중앙간호학원,240,3240640,34,80.7,39.0,06_보건 의료,간호조무사
259,요양보호사 자격증 취득과정,성산요양보호사교육원,30,600000,33,56.8,57.0,06_보건 의료,요양보호사
260,요양보호사 자격취득과정,수원행복 요양보호사 교육원,30,480000,40,58.7,59.0,06_보건 의료,요양보호사
261,요양보호사 자격 취득과정,지산요양보호사교육원,30,640080,40,59.5,57.0,06_보건 의료,요양보호사
262,요양보호사 자격 취득과정,김포요양보호사교육원,30,600000,40,52.4,57.0,06_보건 의료,요양보호사
263,요양보호사 자격 취득과정,마산여성인력개발센터(부설요양보호사교육원),60,500160,36,69.6,52.0,06_보건 의료,요양보호사
264,요양보호사 자격증 취득과정(실업자),전주메디칼요양보호사교육원,30,624000,30,53.0,59.0,06_보건 의료,요양보호사
265,요양보호사 자격증 취득과정,평택포도나무 요양보호사 교육원,33,540000,35,49.4,56.0,06_보건 의료,요양보호사
266,요양보호사 자격증 취득과정,구미요양보호사교육원,30,600000,40,49.1,49.0,06_보건 의료,요양보호사
267,요양보호사 자격취득과정,사하요양보호사교육원,30,640080,40,68.2,51.0,06_보건 의료,요양보호사
268,요양보호사 자격 취득과정,홍성간호학원부설요양보호사교육원,30,641520,30,40.0,59.0,06_보건 의료,요양보호사
269,AA요양보호사자격취득,(주)북부산요양보호사교육원,36,600000,29,51.0,54.0,06_보건 의료,요양보호사
270,요양보호사자격증 취득과정,상록요양보호사교육원,30,510000,33,47.3,55.0,06_보건 의료,요양보호사
271,요양보호사 자격 취득과정,서면삼성실버요양보호사교육원,42,640080,38,54.0,55.0,06_보건 의료,요양보호사
272,Basic 비NCS 요양보호사 양성과정,인천일신요양보호사교육원,33,540000,40,62.2,56.0,06_보건 의료,요양보호사
273,요양보호사 자격 취득과정,미소로섬김 요양보호사교육원,30,600000,37,50.0,55.0,06_보건 의료,요양보호사
274,요양보호사 자격 취득과정,천안경희간호학원부설 요양보호사교육원,35,450000,15,72.0,50.0,06_보건 의료,요양보호사
275,요양보호사자격취득과정,백제요양보호사교육원,30,640080,30,42.6,52.0,06_보건 의료,요양보호사
276,NCS 요양보호사 자격 취득과정,성모요양보호사교육원,30,600000,38,57.3,55.0,06_보건 의료,요양보호사
277,요양보호사 양성과정,언약요양보호사교육원,30,510000,40,53.1,53.0,06_보건 의료,요양보호사
278,요양보호사자격취득과정,마창행복요양보호사교육원,30,600000,40,54.5,54.0,06_보건 의료,요양보호사
279,요양보호사 국가자격증 취득과정(일반반),희망요양보호사교육원,30,550080,30,48.0,58.0,06_보건 의료,요양보호사
280,요양보호사양성,제일요양보호사교육원,30,699840,40,43.5,55.0,06_보건 의료,요양보호사
281,요양보호사자격증취득과정,금천요양보호사교육원,30,590400,38,53.5,56.0,06_보건 의료,요양보호사
282,요양보호사 자격 취득과정,이레요양보호사교육원,36,510000,36,50.2,56.0,06_보건 의료,요양보호사
283,요양보호사자격증취득(취업성공),노아요양보호사교육원,50,570000,21,52.0,,06_보건 의료,요양보호사
284,요양보호사 자격증 취득,드림요양보호사교육원,30,600000,29,45.2,55.0,06_보건 의료,요양보호사
285,요양보호사자격취득과정,서일간호학원부설요양보호사교육원,33,641520,34,56.6,53.0,06_보건 의료,요양보호사
286,요양보호사 자격 취득과정,명성요양보호사교육원,30,499920,37,52.4,56.0,06_보건 의료,요양보호사
287,요양보호사자격증취득과정,새빛요양보호사교육원,30,600000,31,57.6,53.0,06_보건 의료,요양보호사
288,"요양보호사1급자격증취득과정(주간,야간)",다사랑요양보호사교육원,59,641520,37,53.3,55.0,06_보건 의료,요양보호사
289,요양보호사양성과정(신규반),솔빛간호학원요양보호사교육원,31,600000,30,83.6,51.0,06_보건 의료,요양보호사
290,요양보호사 자격 취득과정,충남간호전문학원,35,640080,35,64.4,56.0,06_보건 의료,요양보호사
291,요양보호사 자격 취득과정,대성요양보호사교육원,43,600000,36,63.6,56.0,06_보건 의료,요양보호사
292,요양보호사자격취득과정,홍주요양보호사교육원,33,650000,32,57.3,53.0,06_보건 의료,요양보호사
293,요양보호사 실업자과정(주간),인천서부요양보호사교육원,35,570000,40,46.2,56.0,06_보건 의료,요양보호사
294,요양보호사자격증 취득과정,사회복지법인계명복지재단(부설:계명요양보호사교육원),30,480000,30,70.0,56.0,06_보건 의료,요양보호사
295,요양보호사 자격 취득 과정,다원요양보호사교육원,30,540000,35,60.2,59.0,06_보건 의료,요양보호사
296,요양보호사 양성과정(자격취득),영남간호학원부설 요양보호사교육원,32,640080,40,46.4,56.0,06_보건 의료,요양보호사
297,요양보호사 자격 취득과정,대한요양보호사교육원,41,549840,40,33.3,55.0,06_보건 의료,요양보호사
298,"요양보호사자격취득과정(신규,2019-2)",미래요양보호사교육원,35,640800,40,54.3,54.0,06_보건 의료,요양보호사
299,요양보호사 자격증 취득 과정,산재요양보호사교육원,31,550080,38,52.8,56.0,06_보건 의료,요양보호사
300,요양보호사 자격 취득과정,원주간호학원 하이엔(주)분원,31,600000,30,60.7,53.0,06_보건 의료,요양보호사
301,요양보호사 자격취득 과정,춘천메디칼요양보호사교육원,38,550080,40,63.9,56.0,06_보건 의료,요양보호사
302,요양보호사 국가자격증 양성과정,햇빛요양보호사교육원,30,450000,36,66.3,55.0,06_보건 의료,요양보호사
303,요양보호사 취득(신규자과정),(사)한국여학사협회 강북여성인력개발센터 부설 요양보호사교육원,30,450000,20,40.0,57.0,06_보건 의료,요양보호사
304,요양보호사자격증취득과정,삼성요양보호사교육원,37,640800,30,57.3,51.0,06_보건 의료,요양보호사
305,요양보호사양성과정 (자격증취득과정),가족사랑요양보호사교육원,30,600000,30,46.9,55.0,06_보건 의료,요양보호사
306,간호조무사자격취득과정,이레간호학원,191,2477600,30,78.6,48.0,06_보건 의료,간호조무사
307,요양보호사 자격취득 교육과정,더큰요양보호사교육원,56,641520,38,53.3,50.0,06_보건 의료,요양보호사
308,요양보호사 자격 취득과정,광주역요양보호사교육원,33,600000,36,52.2,59.0,06_보건 의료,요양보호사
309,요양보호사 자격 취득과정,나이팅게일간호학원부설요양보호사교육원,30,500160,39,48.0,53.0,06_보건 의료,요양보호사
310,요양보호사자격증취득과정,부산해운대요양보호사교육원,31,600000,40,62.7,56.0,06_보건 의료,요양보호사
311,요양보호사양성,광주간호학원부설요양보호사교육원,38,600000,25,64.3,56.0,06_보건 의료,요양보호사
312,요양보호사 자격증 취득과정,현대요양보호사교육원,35,600000,30,54.3,56.0,06_보건 의료,요양보호사
313,요양보호사 자격취득과정,성모요양보호사교육원,50,500160,36,73.1,,06_보건 의료,요양보호사
314,요양보호사 국자자격 취득,케어대한요양보호사교육원,38,600000,40,51.4,55.0,06_보건 의료,요양보호사
315,요양보호사 자격증 취득과정,큰사랑요양보호사교육원,31,450000,40,90.0,50.0,06_보건 의료,요양보호사
316,요양보호사자격증취득과정(이론+실기),실버엔젤요양보호사교육원,30,630000,30,59.1,60.0,06_보건 의료,요양보호사
317,요양보호사 자격 취득과정,동래삼성실버요양보호사교육원,32,640080,37,59.8,52.0,06_보건 의료,요양보호사
318,요양보호사 자격 취득 과정,에녹요양보호사교육원,30,540000,40,50.0,63.0,06_보건 의료,요양보호사
319,요양보호사 자격 취득과정,일등요양보호사교육원,50,450000,30,50.7,53.0,06_보건 의료,요양보호사
320,요양보호사자격증 취득과정,주은요양보호사교육원,38,641520,35,55.7,59.0,06_보건 의료,요양보호사
321,요양보호사자격증취득과정,(주)메디플러스 요양보호사교육원,30,600000,40,46.9,60.0,06_보건 의료,요양보호사
322,요양보호사 양성과정(자격증 취득과정),부천중부요양보호사교육원,50,510000,40,52.4,52.0,06_보건 의료,요양보호사
323,요양보호사자격증취득과정,인천검단보람요양보호사교육원,30,570000,40,52.6,55.0,06_보건 의료,요양보호사
324,요양보호사 자격 취득과정,동해간호학원부설요양보호사교육원,37,500160,35,35.1,52.0,06_보건 의료,요양보호사
325,요양보호사 자격취득과정,성모요양보호사교육원,30,500160,36,73.1,52.0,06_보건 의료,요양보호사
326,요양보호사 자격 취득과정,안성의료복지사회적협동조합 부설 안성요양보호사교육원,30,650000,30,60.9,55.0,06_보건 의료,요양보호사
327,요양보호사 자격 취득과정(실업자),강릉요양보호사교육원,33,549840,40,61.2,51.0,06_보건 의료,요양보호사
328,요양보호사 국가자격 취득과정,국제요양보호사교육원,40,570000,40,40.9,54.0,06_보건 의료,요양보호사
329,요양보호사 자격 취득과정(비NCS),한세기요양보호사교육원,30,510000,30,55.3,49.0,06_보건 의료,요양보호사
330,요양보호사자격증취득과정,동해요양보호사교육원,37,500160,30,79.5,51.0,06_보건 의료,요양보호사
